iteration,loss,ce_loss,accuracy,two_qubit_count,mask_sparsity,active_entanglers
0,2.303658800287349,2.003658800287349,0.4,6,1.0,3
1,2.298774266816228,1.998774266816228,0.425,6,1.0,3
2,2.2933234971304506,1.9933234971304508,0.45,6,1.0,3
3,2.2872438351400017,1.9872438351400015,0.45,6,1.0,3
4,2.280467558777005,1.9804675587770049,0.45,6,1.0,3
5,2.272922055053371,1.9729220550533708,0.45,6,1.0,3
6,2.264530184328171,1.964530184328171,0.45,6,1.0,3
7,2.2552108701910125,1.9552108701910123,0.45,6,1.0,3
8,2.244879948603618,1.944879948603618,0.45,6,1.0,3
9,2.2334513036236654,1.9334513036236654,0.475,6,1.0,3
10,2.2208383064280293,1.920838306428029,0.475,6,1.0,3
11,2.2069555593488706,1.9069555593488705,0.475,6,1.0,3
12,2.1917209277105845,1.8917209277105844,0.475,6,1.0,3
13,2.1750578206675204,1.8750578206675201,0.475,6,1.0,3
14,2.1568976603575103,1.8568976603575102,0.475,6,1.0,3
15,2.1371824593931636,1.8371824593931634,0.475,6,1.0,3
16,2.1158674137646045,1.8158674137646043,0.475,6,1.0,3
17,2.092923414610228,1.7929234146102278,0.475,6,1.0,3
18,2.0683393903485365,1.7683393903485363,0.5,6,1.0,3
19,2.042124410253529,1.742124410253529,0.5,6,1.0,3
20,2.0143095086593323,1.714309508659332,0.5,6,1.0,3
21,1.9849492197381948,1.6849492197381948,0.5,6,1.0,3
22,1.954122837375581,1.654122837375581,0.5,6,1.0,3
23,1.9219354233036536,1.6219354233036536,0.5,6,1.0,3
24,1.8885185705384615,1.5885185705384615,0.5,6,1.0,3
25,1.8540308831325012,1.5540308831325012,0.5,6,1.0,3
26,1.8186580590064114,1.5186580590064114,0.5,6,1.0,3
27,1.782612370363629,1.482612370363629,0.5,6,1.0,3
28,1.7461312464463123,1.4461312464463123,0.5,6,1.0,3
29,1.7094746048570126,1.4094746048570126,0.5,6,1.0,3
30,1.6729205839099748,1.3729205839099747,0.5,6,1.0,3
31,1.6367594279717026,1.3367594279717026,0.5,6,1.0,3
32,1.6012854837031993,1.3012854837031993,0.5,6,1.0,3
33,1.566787562452261,1.2667875624522609,0.5,6,1.0,3
34,1.533538263981734,1.233538263981734,0.5,6,1.0,3
35,1.5017831612684962,1.2017831612684962,0.5,6,1.0,3
36,1.4717309275247379,1.1717309275247378,0.5,6,1.0,3
37,1.4435454777500032,1.1435454777500031,0.5,6,1.0,3
38,1.4173409783501845,1.1173409783501844,0.5,6,1.0,3
39,1.3931801913325808,1.0931801913325807,0.5,6,1.0,3
40,1.3710761544608816,1.0710761544608816,0.5,6,1.0,3
41,1.350996764292166,1.050996764292166,0.5,6,1.0,3
42,1.3328715151354136,1.0328715151354135,0.5,6,1.0,3
43,1.3165995000595678,1.0165995000595678,0.5,6,1.0,3
44,1.302057796745947,1.002057796745947,0.5,6,1.0,3
45,1.2891095012635412,0.9891095012635411,0.5,6,1.0,3
46,1.277610879915866,0.9776108799158661,0.5,6,1.0,3
47,1.2674173297772602,0.9674173297772601,0.5,6,1.0,3
48,1.25838803345024,0.9583880334502398,0.5,6,1.0,3
49,1.2503893423169679,0.9503893423169677,0.5,6,1.0,3
50,1.243297019958097,0.943297019958097,0.5,6,1.0,3
51,1.2369975288884807,0.9369975288884806,0.5,6,1.0,3
52,1.2313885595403202,0.9313885595403202,0.5,6,1.0,3
53,1.2263789920584465,0.9263789920584464,0.5,6,1.0,3
54,1.2218884590538508,0.9218884590538508,0.5,6,1.0,3
55,1.2178466487856947,0.9178466487856947,0.5,6,1.0,3
56,1.2141924586437272,0.9141924586437271,0.5,6,1.0,3
57,1.210873081475521,0.910873081475521,0.5,6,1.0,3
58,1.2078430838255791,0.9078430838255791,0.5,6,1.0,3
59,1.2050635160902188,0.9050635160902187,0.5,6,1.0,3
60,1.2025010797406943,0.9025010797406944,0.5,6,1.0,3
61,1.2001273656892357,0.9001273656892357,0.5,6,1.0,3
62,1.1979181699086872,0.8979181699086872,0.5,6,1.0,3
63,1.1958528869427356,0.8958528869427355,0.5,6,1.0,3
64,1.1939139783647765,0.8939139783647766,0.5,6,1.0,3
65,1.1920865110897134,0.8920865110897134,0.5,6,1.0,3
66,1.190357759288629,0.8903577592886288,0.5,6,1.0,3
67,1.1887168632073961,0.8887168632073961,0.5,6,1.0,3
68,1.1871545382100943,0.8871545382100944,0.5,6,1.0,3
69,1.1856628276708232,0.8856628276708232,0.5,6,1.0,3
70,1.1842348938176857,0.8842348938176856,0.5,6,1.0,3
71,1.1828648411977536,0.8828648411977534,0.5,6,1.0,3
72,1.181547568018372,0.881547568018372,0.5,6,1.0,3
73,1.1802786411911246,0.8802786411911244,0.5,6,1.0,3
74,1.1790541914573132,0.8790541914573131,0.5,6,1.0,3
75,1.1778708254723158,0.8778708254723157,0.5,6,1.0,3
76,1.1767255521624371,0.8767255521624371,0.5,6,1.0,3
77,1.175615721078449,0.875615721078449,0.5,6,1.0,3
78,1.174538970810557,0.874538970810557,0.5,6,1.0,3
79,1.173493185821362,0.8734931858213619,0.5,6,1.0,3
80,1.1724764603249063,0.8724764603249063,0.5,6,1.0,3
81,1.1714870680491858,0.8714870680491857,0.5,6,1.0,3
82,1.1705234369093995,0.8705234369093995,0.5,6,1.0,3
83,1.1695841277799464,0.8695841277799463,0.5,6,1.0,3
84,1.1686678166839517,0.8686678166839517,0.5,6,1.0,3
85,1.1677732798297655,0.8677732798297655,0.5,6,1.0,3
86,1.166899381022732,0.8668993810227319,0.5,6,1.0,3
87,1.1660450610566324,0.8660450610566324,0.5,6,1.0,3
88,1.165209328754845,0.865209328754845,0.5,6,1.0,3
89,1.1643912533868266,0.8643912533868265,0.5,6,1.0,3
90,1.163589958233546,0.863589958233546,0.5,6,1.0,3
91,1.1628046151084352,0.8628046151084352,0.5,6,1.0,3
92,1.1620344396809488,0.8620344396809486,0.5,6,1.0,3
93,1.1612786874675365,0.8612786874675364,0.5,6,1.0,3
94,1.1605366503812198,0.8605366503812197,0.5,6,1.0,3
95,1.1598076537507374,0.8598076537507373,0.5,6,1.0,3
96,1.1590910537319552,0.8590910537319552,0.5,6,1.0,3
97,1.1583862350506613,0.8583862350506614,0.5,6,1.0,3
