iteration,loss,ce_loss,accuracy,two_qubit_count,mask_sparsity,active_entanglers
0,2.603658800287349,2.003658800287349,0.4,6,1.0,3
1,2.598774266816439,1.998774266816439,0.425,6,1.0,3
2,2.5933234971311263,1.9933234971311262,0.45,6,1.0,3
3,2.58724383513911,1.9872438351391097,0.45,6,1.0,3
4,2.5804675587771695,1.9804675587771694,0.45,6,1.0,3
5,2.5729220550537204,1.9729220550537203,0.45,6,1.0,3
6,2.564530184328662,1.964530184328662,0.45,6,1.0,3
7,2.5552108701914777,1.9552108701914777,0.45,6,1.0,3
8,2.5448799486037457,1.9448799486037458,0.45,6,1.0,3
9,2.533451303625508,1.9334513036255079,0.475,6,1.0,3
10,2.5208383064280957,1.9208383064280958,0.475,6,1.0,3
11,2.5069555593479613,1.9069555593479612,0.475,6,1.0,3
12,2.4917209277079984,1.8917209277079983,0.475,6,1.0,3
13,2.475057820663582,1.8750578206635822,0.475,6,1.0,3
14,2.4568976603518284,1.8568976603518283,0.475,6,1.0,3
15,2.4371824593872042,1.8371824593872041,0.475,6,1.0,3
16,2.4158674137585967,1.8158674137585966,0.475,6,1.0,3
17,2.3929234146029428,1.7929234146029427,0.475,6,1.0,3
18,2.368339390341119,1.768339390341119,0.5,6,1.0,3
19,2.3421244102433776,1.7421244102433775,0.5,6,1.0,3
20,2.314309508648159,1.714309508648159,0.5,6,1.0,3
21,2.2849492197296635,1.6849492197296634,0.5,6,1.0,3
22,2.2541228373649678,1.6541228373649677,0.5,6,1.0,3
23,2.2219354232926554,1.6219354232926555,0.5,6,1.0,3
24,2.188518570528433,1.588518570528433,0.5,6,1.0,3
25,2.1540308831237587,1.5540308831237586,0.5,6,1.0,3
26,2.1186580589929864,1.5186580589929861,0.5,6,1.0,3
27,2.0826123703465536,1.4826123703465532,0.5,6,1.0,3
28,2.0461312464284407,1.4461312464284406,0.5,6,1.0,3
29,2.00947460483981,1.4094746048398101,0.5,6,1.0,3
30,1.9729205838890196,1.3729205838890195,0.5,6,1.0,3
31,1.9367594279524505,1.3367594279524504,0.5,6,1.0,3
32,1.9012854836855038,1.3012854836855037,0.5,6,1.0,3
33,1.8667875624368853,1.2667875624368852,0.5,6,1.0,3
34,1.833538263967239,1.233538263967239,0.5,6,1.0,3
35,1.8017831612534172,1.201783161253417,0.5,6,1.0,3
36,1.7717309275104454,1.1717309275104453,0.5,6,1.0,3
37,1.74354547773613,1.1435454777361298,0.5,6,1.0,3
38,1.717340978337701,1.1173409783377009,0.5,6,1.0,3
39,1.6931801913213373,1.0931801913213373,0.5,6,1.0,3
40,1.671076154454012,1.071076154454012,0.5,6,1.0,3
41,1.6509967642858339,1.0509967642858338,0.5,6,1.0,3
42,1.632871515131025,1.0328715151310248,0.5,6,1.0,3
43,1.6165995000550155,1.0165995000550154,0.5,6,1.0,3
44,1.602057796742032,1.0020577967420319,0.5,6,1.0,3
45,1.589109501260635,0.989109501260635,0.5,6,1.0,3
46,1.577610879913128,0.9776108799131281,0.5,6,1.0,3
47,1.5674173297736582,0.9674173297736581,0.5,6,1.0,3
48,1.5583880334469713,0.9583880334469713,0.5,6,1.0,3
49,1.550389342314512,0.950389342314512,0.5,6,1.0,3
50,1.5432970199566725,0.9432970199566724,0.5,6,1.0,3
51,1.5369975288872335,0.9369975288872334,0.5,6,1.0,3
52,1.5313885595383594,0.9313885595383592,0.5,6,1.0,3
53,1.5263789920564554,0.9263789920564554,0.5,6,1.0,3
54,1.5218884590525068,0.9218884590525068,0.5,6,1.0,3
55,1.5178466487843667,0.9178466487843666,0.5,6,1.0,3
56,1.5141924586426079,0.9141924586426077,0.5,6,1.0,3
57,1.5108730814738809,0.9108730814738808,0.5,6,1.0,3
58,1.507843083824059,0.9078430838240591,0.5,6,1.0,3
59,1.5050635160892347,0.9050635160892346,0.5,6,1.0,3
60,1.5025010797402607,0.9025010797402606,0.5,6,1.0,3
61,1.5001273656885346,0.9001273656885344,0.5,6,1.0,3
62,1.4979181699079884,0.8979181699079882,0.5,6,1.0,3
63,1.4958528869422398,0.8958528869422396,0.5,6,1.0,3
