iteration,loss,ce_loss,accuracy,two_qubit_count,mask_sparsity,active_entanglers
184,0.74547695702215,0.6854769570221501,0.975,6,0.6666666666666666,2
185,0.7454675012178937,0.6854675012178938,1.0,6,0.6666666666666666,2
186,0.7454581324396334,0.6854581324396334,1.0,6,0.6666666666666666,2
187,0.7454488432595261,0.685448843259526,1.0,6,0.6666666666666666,2
188,0.7454396270285304,0.6854396270285303,1.0,6,0.6666666666666666,2
189,0.7454304777947143,0.6854304777947143,1.0,6,0.6666666666666666,2
190,0.7454213902301801,0.6854213902301801,1.0,6,0.6666666666666666,2
191,0.7454123595655089,0.6854123595655089,1.0,6,0.6666666666666666,2
192,0.7454033815312398,0.6854033815312397,1.0,6,0.6666666666666666,2
193,0.7453944523053868,0.6853944523053868,1.0,6,0.6666666666666666,2
194,0.7453855684664135,0.6853855684664134,1.0,6,0.6666666666666666,2
195,0.7453767269512208,0.6853767269512209,1.0,6,0.6666666666666666,2
196,0.745367925017467,0.685367925017467,1.0,6,0.6666666666666666,2
197,0.7453591602098604,0.6853591602098604,1.0,6,0.6666666666666666,2
198,0.7453504303300766,0.6853504303300766,1.0,6,0.6666666666666666,2
199,0.7453417334096399,0.68534173340964,1.0,6,0.6666666666666666,2
