iteration,loss,ce_loss,accuracy,two_qubit_count,mask_sparsity,active_entanglers
36,1.1717309275136731,1.1717309275136731,0.5,6,1.0,3
37,1.1435454777376888,1.1435454777376888,0.5,6,1.0,3
38,1.117340978339935,1.117340978339935,0.5,6,1.0,3
39,1.0931801913214227,1.0931801913214227,0.5,6,1.0,3
40,1.0710761544539082,1.0710761544539082,0.5,6,1.0,3
41,1.0509967642856615,1.0509967642856615,0.5,6,1.0,3
42,1.0328715151304435,1.0328715151304435,0.5,6,1.0,3
43,1.0165995000548054,1.0165995000548054,0.5,6,1.0,3
44,1.002057796740949,1.002057796740949,0.5,6,1.0,3
45,0.9891095012600045,0.9891095012600045,0.5,6,1.0,3
46,0.9776108799125479,0.9776108799125479,0.5,6,1.0,3
47,0.9674173297728841,0.9674173297728841,0.5,6,1.0,3
48,0.9583880334466037,0.9583880334466037,0.5,6,1.0,3
49,0.9503893423137173,0.9503893423137173,0.5,6,1.0,3
50,0.9432970199558559,0.9432970199558559,0.5,6,1.0,3
51,0.9369975288862417,0.9369975288862417,0.5,6,1.0,3
52,0.9313885595379874,0.9313885595379874,0.5,6,1.0,3
53,0.9263789920558896,0.9263789920558896,0.5,6,1.0,3
54,0.9218884590523645,0.9218884590523645,0.5,6,1.0,3
55,0.9178466487845615,0.9178466487845615,0.5,6,1.0,3
56,0.9141924586432502,0.9141924586432502,0.5,6,1.0,3
57,0.9108730814748022,0.9108730814748022,0.5,6,1.0,3
58,0.9078430838250868,0.9078430838250868,0.5,6,1.0,3
59,0.9050635160897669,0.9050635160897669,0.5,6,1.0,3
60,0.9025010797401153,0.9025010797401153,0.5,6,1.0,3
61,0.9001273656885898,0.9001273656885898,0.5,6,1.0,3
62,0.897918169908108,0.897918169908108,0.5,6,1.0,3
63,0.895852886942231,0.895852886942231,0.5,6,1.0,3
64,0.8939139783647271,0.8939139783647271,0.5,6,1.0,3
65,0.8920865110899012,0.8920865110899012,0.5,6,1.0,3
66,0.8903577592882239,0.8903577592882239,0.5,6,1.0,3
67,0.8887168632071705,0.8887168632071705,0.5,6,1.0,3
68,0.8871545382102631,0.8871545382102631,0.5,6,1.0,3
69,0.8856628276709102,0.8856628276709102,0.5,6,1.0,3
70,0.8842348938173885,0.8842348938173885,0.5,6,1.0,3
71,0.8828648411974855,0.8828648411974855,0.5,6,1.0,3
72,0.8815475680183011,0.8815475680183011,0.5,6,1.0,3
73,0.8802786411908808,0.8802786411908808,0.5,6,1.0,3
74,0.879054191457266,0.879054191457266,0.5,6,1.0,3
75,0.8778708254721834,0.8778708254721834,0.5,6,1.0,3
76,0.8767255521618619,0.8767255521618619,0.5,6,1.0,3
77,0.875615721078043,0.875615721078043,0.5,6,1.0,3
78,0.8745389708100701,0.8745389708100701,0.5,6,1.0,3
79,0.8734931858206441,0.8734931858206441,0.5,6,1.0,3
80,0.8724764603242544,0.8724764603242544,0.5,6,1.0,3
81,0.8714870680485085,0.8714870680485085,0.5,6,1.0,3
82,0.8705234369089329,0.8705234369089329,0.5,6,1.0,3
83,0.8695841277796795,0.8695841277796795,0.5,6,1.0,3
84,0.8686678166838153,0.8686678166838153,0.5,6,1.0,3
85,0.8677732798296237,0.8677732798296237,0.5,6,1.0,3
86,0.8668993810227702,0.8668993810227702,0.5,6,1.0,3
87,0.8660450610567769,0.8660450610567769,0.5,6,1.0,3
88,0.8652093287548601,0.8652093287548601,0.5,6,1.0,3
89,0.8643912533869843,0.8643912533869843,0.5,6,1.0,3
90,0.8635899582335458,0.8635899582335458,0.5,6,1.0,3
91,0.862804615108358,0.862804615108358,0.5,6,1.0,3
92,0.8620344396811863,0.8620344396811863,0.5,6,1.0,3
93,0.86127868746782,0.86127868746782,0.5,6,1.0,3
94,0.8605366503815303,0.8605366503815303,0.5,6,1.0,3
95,0.8598076537509133,0.8598076537509133,0.5,6,1.0,3
96,0.8590910537322023,0.8590910537322023,0.5,6,1.0,3
97,0.8583862350507807,0.8583862350507807,0.5,6,1.0,3
98,0.8576926090204575,0.8576926090204575,0.5,6,1.0,3
99,0.8570096117977535,0.8570096117977535,0.5,6,1.0,3
100,0.8563367028326729,0.8563367028326729,0.5,6,1.0,3
101,0.8556733634891186,0.8556733634891186,0.5,6,1.0,3
102,0.8550190958046258,0.8550190958046258,0.5,6,1.0,3
103,0.8543734213758747,0.8543734213758747,0.5,6,1.0,3
104,0.8537358803448315,0.8537358803448315,0.5,6,1.0,3
105,0.8531060304756533,0.8531060304756533,0.5,6,1.0,3
106,0.8524834463080785,0.8524834463080785,0.5,6,1.0,3
107,0.851867718378128,0.851867718378128,0.5,6,1.0,3
108,0.8512584524973181,0.8512584524973181,0.5,6,1.0,3
109,0.8506552690814682,0.8506552690814682,0.5,6,1.0,3
110,0.8500578025265936,0.8500578025265936,0.5,6,1.0,3
111,0.8494657006224318,0.8494657006224318,0.5,6,1.0,3
112,0.8488786240030063,0.8488786240030063,0.5,6,1.0,3
113,0.8482962456276946,0.8482962456276946,0.5,6,1.0,3
114,0.847718250292879,0.847718250292879,0.5,6,1.0,3
115,0.8471443341678654,0.8471443341678654,0.5,6,1.0,3
116,0.8465742043558497,0.8465742043558497,0.5,6,1.0,3
117,0.8460075784745328,0.8460075784745328,0.5,6,1.0,3
118,0.845444184260467,0.845444184260467,0.5,6,1.0,3
119,0.8448837591887062,0.8448837591887062,0.5,6,1.0,3
120,0.8443260501110377,0.8443260501110377,0.5,6,1.0,3
121,0.843770812911645,0.843770812911645,0.5,6,1.0,3
122,0.843217812176033,0.843217812176033,0.5,6,1.0,3
123,0.8426668208759545,0.8426668208759545,0.5,6,1.0,3
124,0.8421176200668178,0.8421176200668178,0.5,6,1.0,3
125,0.8415699985989035,0.8415699985989035,0.5,6,1.0,3
126,0.8410237528397214,0.8410237528397214,0.5,6,1.0,3
127,0.8404786864104828,0.8404786864104828,0.5,6,1.0,3
128,0.8399346099309708,0.8399346099309708,0.5,6,1.0,3
129,0.8393913407758058,0.8393913407758058,0.5,6,1.0,3
130,0.8388487028413995,0.8388487028413995,0.5,6,1.0,3
131,0.8383065263245155,0.8383065263245155,0.5,6,1.0,3
132,0.83776464750615,0.83776464750615,0.5,6,1.0,3
133,0.8372229085484509,0.8372229085484509,0.5,6,1.0,3
134,0.8366811572977234,0.8366811572977234,0.5,6,1.0,3
135,0.836139247096999,0.836139247096999,0.5,6,1.0,3
136,0.8355970366067307,0.8355970366067307,0.5,6,1.0,3
137,0.8350543896329163,0.8350543896329163,0.5,6,1.0,3
138,0.8345111749625829,0.8345111749625829,0.5,6,1.0,3
139,0.833967266206602,0.833967266206602,0.5,6,1.0,3
140,0.8334225416500379,0.8334225416500379,0.5,6,1.0,3
141,0.8328768841090847,0.8328768841090847,0.5,6,1.0,3
142,0.83233018079323,0.83233018079323,0.5,6,1.0,3
143,0.8317823231751197,0.8317823231751197,0.5,6,1.0,3
144,0.8312332068654067,0.8312332068654067,0.5,6,1.0,3
145,0.8306827314954164,0.8306827314954164,0.5,6,1.0,3
146,0.8301308006020125,0.8301308006020125,0.5,6,1.0,3
147,0.8295773215210144,0.8295773215210144,0.5,6,1.0,3
148,0.8290222052842179,0.8290222052842179,0.5,6,1.0,3
149,0.8284653665213071,0.8284653665213071,0.5,6,1.0,3
