iteration,loss,ce_loss,accuracy,two_qubit_count,mask_sparsity,active_entanglers
0,1.1882142726888834,0.5882142726888834,0.5,6,1.0,3
1,1.1879584444752989,0.5879584444752987,0.5,6,1.0,3
2,1.1877035461587686,0.5877035461587685,0.5,6,1.0,3
3,1.1874495778415612,0.587449577841561,0.5,6,1.0,3
4,1.1871965395773576,0.5871965395773574,0.5,6,1.0,3
5,1.1869444313709185,0.5869444313709185,0.5,6,1.0,3
6,1.1866932531790169,0.5866932531790168,0.5,6,1.0,3
7,1.1864430049109644,0.5864430049109643,0.5,6,1.0,3
8,1.1861936864289389,0.5861936864289389,0.5,6,1.0,3
9,1.1859452975485718,0.5859452975485716,0.5,6,1.0,3
10,1.1856978380394319,0.5856978380394319,0.5,6,1.0,3
11,1.1854513076254138,0.5854513076254138,0.5,6,1.0,3
12,1.1852057059854335,0.5852057059854334,0.5,6,1.0,3
13,1.1849610327536562,0.5849610327536562,0.5,6,1.0,3
14,1.1847172875203515,0.5847172875203513,0.5,6,1.0,3
15,1.184474469832244,0.5844744698322439,0.5,6,1.0,3
16,1.1842325791926673,0.5842325791926671,0.5,6,1.0,3
17,1.1839916150627579,0.5839916150627577,0.5,6,1.0,3
18,1.1837515768613023,0.5837515768613023,0.5,6,1.0,3
19,1.1835124639653658,0.5835124639653657,0.5,6,1.0,3
20,0.5703077711102902,0.5703077711102902,0.625,0,0.0,0
21,0.5702870630547434,0.5702870630547434,0.625,0,0.0,0
22,0.5702664211829195,0.5702664211829195,0.625,0,0.0,0
23,0.5702458453014811,0.5702458453014811,0.625,0,0.0,0
24,0.5702253352174802,0.5702253352174802,0.625,0,0.0,0
25,0.5702048907383156,0.5702048907383156,0.625,0,0.0,0
26,0.5701845116717419,0.5701845116717419,0.625,0,0.0,0
27,0.5701641978258278,0.5701641978258278,0.625,0,0.0,0
28,0.5701439490091014,0.5701439490091014,0.625,0,0.0,0
29,0.5701237650303479,0.5701237650303479,0.625,0,0.0,0
30,0.5701036456987758,0.5701036456987758,0.625,0,0.0,0
31,0.5700835908239463,0.5700835908239463,0.625,0,0.0,0
32,0.570063600215764,0.570063600215764,0.625,0,0.0,0
33,0.570043673684501,0.570043673684501,0.625,0,0.0,0
34,0.5700238110408163,0.5700238110408163,0.625,0,0.0,0
35,0.5700040120956504,0.5700040120956504,0.625,0,0.0,0
36,0.5699842766604117,0.5699842766604117,0.625,0,0.0,0
37,0.5699646045467817,0.5699646045467817,0.625,0,0.0,0
38,0.5699449955668586,0.5699449955668586,0.625,0,0.0,0
39,0.5699254495330784,0.5699254495330784,0.625,0,0.0,0
40,0.569905966258243,0.569905966258243,0.625,0,0.0,0
41,0.5698865455555602,0.5698865455555602,0.625,0,0.0,0
42,0.5698671872385064,0.5698671872385064,0.625,0,0.0,0
43,0.56984789112099,0.56984789112099,0.625,0,0.0,0
44,0.5698286570172975,0.5698286570172975,0.625,0,0.0,0
45,0.5698094847419861,0.5698094847419861,0.625,0,0.0,0
46,0.5697903741100849,0.5697903741100849,0.625,0,0.0,0
47,0.5697713249369355,0.5697713249369355,0.625,0,0.0,0
48,0.5697523370382367,0.5697523370382367,0.625,0,0.0,0
49,0.5697334102300581,0.5697334102300581,0.625,0,0.0,0
50,0.5697145443288552,0.5697145443288552,0.625,0,0.0,0
51,0.5696957391514238,0.5696957391514238,0.625,0,0.0,0
52,0.569676994514936,0.569676994514936,0.625,0,0.0,0
53,0.5696583102368868,0.5696583102368868,0.625,0,0.0,0
54,0.5696396861352129,0.5696396861352129,0.625,0,0.0,0
55,0.5696211220281532,0.5696211220281532,0.625,0,0.0,0
56,0.5696026177343085,0.5696026177343085,0.625,0,0.0,0
57,0.5695841730727309,0.5695841730727309,0.625,0,0.0,0
58,0.5695657878627152,0.5695657878627152,0.625,0,0.0,0
59,0.5695474619240316,0.5695474619240316,0.625,0,0.0,0
60,0.5695291950767367,0.5695291950767367,0.625,0,0.0,0
61,0.5695109871412986,0.5695109871412986,0.625,0,0.0,0
62,0.5694928379385231,0.5694928379385231,0.625,0,0.0,0
63,0.5694747472895939,0.5694747472895939,0.625,0,0.0,0
64,0.5694567150160685,0.5694567150160685,0.625,0,0.0,0
65,0.5694387409398596,0.5694387409398596,0.625,0,0.0,0
66,0.5694208248832714,0.5694208248832714,0.625,0,0.0,0
67,0.5694029666689319,0.5694029666689319,0.625,0,0.0,0
68,0.5693851661198646,0.5693851661198646,0.625,0,0.0,0
69,0.5693674230594478,0.5693674230594478,0.625,0,0.0,0
70,0.5693497373114418,0.5693497373114418,0.625,0,0.0,0
71,0.5693321086999563,0.5693321086999563,0.625,0,0.0,0
72,0.5693145370494863,0.5693145370494863,0.625,0,0.0,0
73,0.5692970221848795,0.5692970221848795,0.625,0,0.0,0
74,0.5692795639313456,0.5692795639313456,0.625,0,0.0,0
75,0.5692621621144829,0.5692621621144829,0.625,0,0.0,0
76,0.5692448165602716,0.5692448165602716,0.625,0,0.0,0
77,0.5692275270950108,0.5692275270950108,0.625,0,0.0,0
78,0.5692102935453658,0.5692102935453658,0.625,0,0.0,0
79,0.5691931157384291,0.5691931157384291,0.625,0,0.0,0
80,0.569175993501625,0.569175993501625,0.625,0,0.0,0
81,0.5691589266627318,0.5691589266627318,0.625,0,0.0,0
82,0.5691419150499331,0.5691419150499331,0.625,0,0.0,0
83,0.5691249584917402,0.5691249584917402,0.625,0,0.0,0
84,0.5691080568170575,0.5691080568170575,0.625,0,0.0,0
85,0.5690912098551676,0.5690912098551676,0.625,0,0.0,0
