iteration,loss,ce_loss,accuracy,two_qubit_count
0,0.9931471605599455,0.6931471605599454,0.5,3
1,0.9931471605599455,0.6931471605599454,0.625,3
2,0.9931471605599455,0.6931471605599454,0.625,3
3,0.9931471605599455,0.6931471605599454,0.625,3
4,0.9931471605599455,0.6931471605599454,0.625,3
