iteration,loss,ce_loss,accuracy,two_qubit_count,mask_sparsity,active_entanglers
0,1.2931471605599456,0.6931471605599455,0.375,6,1.0,2
1,1.2931471605599456,0.6931471605599455,0.375,6,1.0,2
2,1.2931471605599456,0.6931471605599455,0.375,6,1.0,2
3,1.2931471605599456,0.6931471605599455,0.375,6,1.0,2
4,1.2931471605599456,0.6931471605599455,0.375,6,1.0,2
5,0.6931471605599455,0.6931471605599455,0.5,0,0.0,0
6,0.6931471605599454,0.6931471605599454,0.5,0,0.0,0
7,0.6931471605599454,0.6931471605599454,0.5,0,0.0,0
8,0.6931471605599454,0.6931471605599454,0.5,0,0.0,0
9,0.6931471605599454,0.6931471605599454,0.5,0,0.0,0
