iteration,loss,ce_loss,accuracy,two_qubit_count,mask_sparsity,active_entanglers
0,1.4438669673807365,0.8438669673807364,0.375,6,1.0,3
1,1.4436279390443025,0.8436279390443024,0.375,6,1.0,3
2,1.4433881123584784,0.8433881123584783,0.375,6,1.0,3
3,1.44314748297286,0.84314748297286,0.375,6,1.0,3
4,1.4429060465491694,0.8429060465491693,0.375,6,1.0,3
5,1.4426637987619317,0.8426637987619316,0.375,6,1.0,3
6,1.4424207352992025,0.8424207352992024,0.375,6,1.0,3
7,1.4421768518636138,0.8421768518636136,0.375,6,1.0,3
8,1.441932144172627,0.8419321441726269,0.375,6,1.0,3
9,1.4416866079599813,0.8416866079599812,0.375,6,1.0,3
10,1.4414402389760528,0.8414402389760527,0.375,6,1.0,3
11,1.441193032988716,0.8411930329887157,0.375,6,1.0,3
12,1.4409449857842023,0.8409449857842021,0.375,6,1.0,3
13,1.4406960931682544,0.8406960931682543,0.375,6,1.0,3
14,1.440446350966592,0.8404463509665918,0.375,6,1.0,3
15,1.440195755025722,0.8401957550257219,0.375,6,1.0,3
16,1.439944301214279,0.8399443012142789,0.375,6,1.0,3
17,1.4396919854234804,0.8396919854234803,0.375,6,1.0,3
18,1.4394388035682908,0.8394388035682907,0.375,6,1.0,3
19,1.4391847515882292,0.8391847515882291,0.375,6,1.0,3
20,0.8402346416235109,0.8402346416235109,0.0,0,0.0,0
21,0.840018801300358,0.840018801300358,0.0,0,0.0,0
22,0.839802183544172,0.839802183544172,0.0,0,0.0,0
23,0.8395847840418919,0.8395847840418919,0.0,0,0.0,0
24,0.8393665984887476,0.8393665984887476,0.0,0,0.0,0
25,0.8391476225890089,0.8391476225890089,0.0,0,0.0,0
26,0.8389278520567404,0.8389278520567404,0.0,0,0.0,0
27,0.8387072826163431,0.8387072826163431,0.0,0,0.0,0
28,0.8384859100035765,0.8384859100035765,0.0,0,0.0,0
29,0.8382637299659316,0.8382637299659316,0.0,0,0.0,0
30,0.8380407382637022,0.8380407382637022,0.0,0,0.0,0
31,0.8378169306705394,0.8378169306705394,0.0,0,0.0,0
32,0.8375923029743243,0.8375923029743243,0.0,0,0.0,0
33,0.8373668509778709,0.8373668509778709,0.0,0,0.0,0
34,0.8371405704998838,0.8371405704998838,0.0,0,0.0,0
35,0.8369134573756274,0.8369134573756274,0.0,0,0.0,0
36,0.8366855074578385,0.8366855074578385,0.0,0,0.0,0
37,0.8364567166176138,0.8364567166176138,0.0,0,0.0,0
38,0.8362270807451915,0.8362270807451915,0.0,0,0.0,0
39,0.8359965957508976,0.8359965957508976,0.0,0,0.0,0
40,0.8357652575659665,0.8357652575659665,0.0,0,0.0,0
41,0.835533062143528,0.835533062143528,0.0,0,0.0,0
42,0.8353000054595775,0.8353000054595775,0.0,0,0.0,0
43,0.8350660835137736,0.8350660835137736,0.0,0,0.0,0
44,0.8348312923304793,0.8348312923304793,0.0,0,0.0,0
45,0.834595627959838,0.834595627959838,0.0,0,0.0,0
46,0.8343590864785373,0.8343590864785373,0.0,0,0.0,0
47,0.8341216639910155,0.8341216639910155,0.0,0,0.0,0
48,0.833883356630453,0.833883356630453,0.0,0,0.0,0
49,0.8336441605596734,0.8336441605596734,0.0,0,0.0,0
50,0.8334040719723931,0.8334040719723931,0.0,0,0.0,0
51,0.8331630870941811,0.8331630870941811,0.0,0,0.0,0
52,0.8329212021834377,0.8329212021834377,0.0,0,0.0,0
53,0.8326784135327158,0.8326784135327158,0.0,0,0.0,0
54,0.8324347174698271,0.8324347174698271,0.0,0,0.0,0
55,0.8321901103587473,0.8321901103587473,0.0,0,0.0,0
56,0.8319445886010144,0.8319445886010144,0.0,0,0.0,0
57,0.8316981486367953,0.8316981486367953,0.0,0,0.0,0
58,0.8314507869460426,0.8314507869460426,0.0,0,0.0,0
59,0.8312025000497494,0.8312025000497494,0.0,0,0.0,0
60,0.8309532845111329,0.8309532845111329,0.0,0,0.0,0
61,0.8307031369369471,0.8307031369369471,0.0,0,0.0,0
62,0.830452053978521,0.830452053978521,0.0,0,0.0,0
63,0.8302000323333116,0.8302000323333116,0.0,0,0.0,0
64,0.829947068745953,0.829947068745953,0.0,0,0.0,0
65,0.8296931600097519,0.8296931600097519,0.0,0,0.0,0
66,0.8294383029678216,0.8294383029678216,0.0,0,0.0,0
67,0.8291824945144215,0.8291824945144215,0.0,0,0.0,0
68,0.8289257315964383,0.8289257315964383,0.0,0,0.0,0
69,0.8286680112146413,0.8286680112146413,0.0,0,0.0,0
70,0.8284093304251199,0.8284093304251199,0.0,0,0.0,0
71,0.8281496863405878,0.8281496863405878,0.0,0,0.0,0
72,0.8278890761319698,0.8278890761319698,0.0,0,0.0,0
73,0.8276274970295002,0.8276274970295002,0.0,0,0.0,0
74,0.8273649463245003,0.8273649463245003,0.0,0,0.0,0
75,0.8271014213705867,0.8271014213705867,0.0,0,0.0,0
76,0.8268369195853291,0.8268369195853291,0.0,0,0.0,0
77,0.8265714384515667,0.8265714384515667,0.0,0,0.0,0
78,0.8263049755189932,0.8263049755189932,0.0,0,0.0,0
79,0.8260375284056864,0.8260375284056864,0.0,0,0.0,0
80,0.8257690947994462,0.8257690947994462,0.0,0,0.0,0
81,0.8254996724595417,0.8254996724595417,0.0,0,0.0,0
82,0.8252292592182197,0.8252292592182197,0.0,0,0.0,0
83,0.8249578529821427,0.8249578529821427,0.0,0,0.0,0
84,0.8246854517340678,0.8246854517340678,0.0,0,0.0,0
85,0.8244120535344944,0.8244120535344944,0.0,0,0.0,0
86,0.8241376565230201,0.8241376565230201,0.0,0,0.0,0
87,0.8238622589201896,0.8238622589201896,0.0,0,0.0,0
88,0.823585859028994,0.823585859028994,0.0,0,0.0,0
89,0.8233084552365708,0.8233084552365708,0.0,0,0.0,0
90,0.8230300460157187,0.8230300460157187,0.0,0,0.0,0
91,0.8227506299266244,0.8227506299266244,0.0,0,0.0,0
92,0.8224702056185957,0.8224702056185957,0.0,0,0.0,0
93,0.8221887718316366,0.8221887718316366,0.0,0,0.0,0
94,0.8219063273981322,0.8219063273981322,0.0,0,0.0,0
95,0.821622871244506,0.821622871244506,0.0,0,0.0,0
96,0.8213384023929595,0.8213384023929595,0.0,0,0.0,0
97,0.8210529199632194,0.8210529199632194,0.0,0,0.0,0
98,0.8207664231740142,0.8207664231740142,0.0,0,0.0,0
99,0.8204789113451325,0.8204789113451325,0.0,0,0.0,0
